 Total battles: 248621
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Gliscor            | 25.60966% | 127342 | 25.610% | 105297 | 26.928% | 
 | 2    | Scizor             | 25.26536% | 125630 | 25.265% | 101521 | 25.962% | 
 | 3    | Latias             | 19.07703% | 94859  | 19.077% | 71540  | 18.295% | 
 | 4    | Manectric-Mega     | 16.46824% | 81887  | 16.468% | 64884  | 16.593% | 
 | 5    | Azumarill          | 14.36343% | 71421  | 14.363% | 57061  | 14.592% | 
 | 6    | Serperior          | 12.91665% | 64227  | 12.917% | 48504  | 12.404% | 
 | 7    | Hydreigon          | 12.43720% | 61843  | 12.437% | 47750  | 12.211% | 
 | 8    | Infernape          | 12.17516% | 60540  | 12.175% | 46814  | 11.972% | 
 | 9    | Breloom            | 12.01427% | 59740  | 12.014% | 47435  | 12.131% | 
 | 10   | Mamoswine          | 11.41858% | 56778  | 11.419% | 47588  | 12.170% | 
 | 11   | Muk-Alola          | 11.20762% | 55729  | 11.208% | 45472  | 11.629% | 
 | 12   | Beedrill-Mega      | 10.69057% | 53158  | 10.691% | 40873  | 10.452% | 
 | 13   | Amoonguss          |  9.40749% | 46778  |  9.407% | 37059  |  9.477% | 
 | 14   | Crobat             |  9.21121% | 45802  |  9.211% | 36318  |  9.288% | 
 | 15   | Swampert           |  8.27867% | 41165  |  8.279% | 37184  |  9.509% | 
 | 16   | Aerodactyl-Mega    |  8.15177% | 40534  |  8.152% | 30260  |  7.738% | 
 | 17   | Arcanine           |  7.91385% | 39351  |  7.914% | 31347  |  8.016% | 
 | 18   | Togekiss           |  7.84869% | 39027  |  7.849% | 29829  |  7.628% | 
 | 19   | Chandelure         |  7.82798% | 38924  |  7.828% | 29606  |  7.571% | 
 | 20   | Krookodile         |  7.45392% | 37064  |  7.454% | 30192  |  7.721% | 
 | 21   | Altaria-Mega       |  7.41269% | 36859  |  7.413% | 27076  |  6.924% | 
 | 22   | Aggron-Mega        |  7.23632% | 35982  |  7.236% | 30527  |  7.807% | 
 | 23   | Blissey            |  7.17518% | 35678  |  7.175% | 27165  |  6.947% | 
 | 24   | Hippowdon          |  7.12470% | 35427  |  7.125% | 30844  |  7.888% | 
 | 25   | Gengar             |  7.09132% | 35261  |  7.091% | 25582  |  6.542% | 
 | 26   | Klefki             |  6.72268% | 33428  |  6.723% | 28660  |  7.329% | 
 | 27   | Empoleon           |  6.16541% | 30657  |  6.165% | 25822  |  6.603% | 
 | 28   | Forretress         |  6.15133% | 30587  |  6.151% | 27052  |  6.918% | 
 | 29   | Nidoking           |  6.08336% | 30249  |  6.083% | 23500  |  6.010% | 
 | 30   | Azelf              |  6.08215% | 30243  |  6.082% | 26698  |  6.827% | 
 | 31   | Sceptile-Mega      |  6.02624% | 29965  |  6.026% | 22267  |  5.694% | 
 | 32   | Sylveon            |  5.89391% | 29307  |  5.894% | 21401  |  5.473% | 
 | 33   | Volcanion          |  5.89250% | 29300  |  5.893% | 23752  |  6.074% | 
 | 34   | Tentacruel         |  5.83639% | 29021  |  5.836% | 23524  |  6.016% | 
 | 35   | Starmie            |  5.83056% | 28992  |  5.831% | 22361  |  5.718% | 
 | 36   | Cobalion           |  5.75454% | 28614  |  5.755% | 22731  |  5.813% | 
