 Total battles: 45648
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Steelix            | 19.32067% | 17639  | 19.321% | 15368  | 21.247% | 
 | 2    | Slowbro            | 16.76415% | 15305  | 16.764% | 12370  | 17.102% | 
 | 3    | Delphox            | 16.69624% | 15243  | 16.696% | 11614  | 16.057% | 
 | 4    | Whimsicott         | 14.70492% | 13425  | 14.705% | 10817  | 14.955% | 
 | 5    | Druddigon          | 14.07400% | 12849  | 14.074% | 11256  | 15.562% | 
 | 6    | Heliolisk          | 13.01590% | 11883  | 13.016% | 9469   | 13.092% | 
 | 7    | Sneasel            | 12.72345% | 11616  | 12.723% | 8889   | 12.290% | 
 | 8    | Hitmonlee          | 11.53282% | 10529  | 11.533% | 7958   | 11.003% | 
 | 9    | Xatu               | 11.10235% | 10136  | 11.102% | 8303   | 11.479% | 
 | 10   | Cinccino           | 10.83837% | 9895   | 10.838% | 7495   | 10.362% | 
 | 11   | Venusaur           | 10.59411% | 9672   | 10.594% | 7732   | 10.690% | 
 | 12   | Braviary           | 10.22170% | 9332   | 10.222% | 7133   |  9.862% | 
 | 13   | Incineroar         |  9.74961% | 8901   |  9.750% | 7356   | 10.170% | 
 | 14   | Audino-Mega        |  9.59626% | 8761   |  9.596% | 6526   |  9.023% | 
 | 15   | Rhydon             |  9.40896% | 8590   |  9.409% | 7087   |  9.798% | 
 | 16   | Klinklang          |  9.40238% | 8584   |  9.402% | 6591   |  9.113% | 
 | 17   | Scrafty            |  9.26985% | 8463   |  9.270% | 6659   |  9.207% | 
 | 18   | Mismagius          |  9.17893% | 8380   |  9.179% | 6355   |  8.786% | 
 | 19   | Minior             |  8.93796% | 8160   |  8.938% | 5975   |  8.261% | 
 | 20   | Malamar            |  8.66522% | 7911   |  8.665% | 6185   |  8.551% | 
 | 21   | Vaporeon           |  8.65098% | 7898   |  8.651% | 6207   |  8.582% | 
 | 22   | Hitmontop          |  8.48997% | 7751   |  8.490% | 6286   |  8.691% | 
 | 23   | Clawitzer          |  8.20956% | 7495   |  8.210% | 5756   |  7.958% | 
 | 24   | Golbat             |  8.00473% | 7308   |  8.005% | 5898   |  8.154% | 
 | 25   | Virizion           |  7.83167% | 7150   |  7.832% | 5446   |  7.529% | 
 | 26   | Sceptile           |  7.69366% | 7024   |  7.694% | 5076   |  7.018% | 
 | 27   | Toxicroak          |  7.59288% | 6932   |  7.593% | 5336   |  7.377% | 
 | 28   | Hariyama           |  7.46254% | 6813   |  7.463% | 5651   |  7.813% | 
 | 29   | Houndoom           |  7.20842% | 6581   |  7.208% | 5154   |  7.126% | 
 | 30   | Cryogonal          |  7.07041% | 6455   |  7.070% | 5091   |  7.039% | 
 | 31   | Typhlosion         |  7.03536% | 6423   |  7.035% | 4767   |  6.591% | 
 | 32   | Medicham           |  6.76700% | 6178   |  6.767% | 4758   |  6.578% | 
 | 33   | Jellicent          |  6.74838% | 6161   |  6.748% | 4897   |  6.770% | 
 | 34   | Slowking           |  6.72976% | 6144   |  6.730% | 4842   |  6.694% | 
 | 35   | Accelgor           |  6.67937% | 6098   |  6.679% | 4833   |  6.682% | 
 | 36   | Sigilyph           |  6.59722% | 6023   |  6.597% | 4648   |  6.426% | 
 | 37   | Piloswine          |  6.58736% | 6014   |  6.587% | 5255   |  7.265% | 
 | 38   | Vikavolt           |  6.47674% | 5913   |  6.477% | 4596   |  6.354% | 
 | 39   | Garbodor           |  6.47564% | 5912   |  6.476% | 4983   |  6.889% | 
 | 40   | Shuckle            |  6.36282% | 5809   |  6.363% | 5193   |  7.180% | 
