 Total leads: 44130
 + ---- + ------------------ + --------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + 
 | 1    | Zapdos             | 13.64233% | 1836   |  4.160% | 
 | 2    | Metagross          |  9.14701% | 2716   |  6.155% | 
 | 3    | Tyranitar          |  8.81788% | 1492   |  3.381% | 
 | 4    | Jirachi            |  7.19301% | 2126   |  4.818% | 
 | 5    | Machamp            |  6.43557% | 2566   |  5.815% | 
 | 6    | Azelf              |  6.35804% | 3775   |  8.554% | 
 | 7    | Hippowdon          |  5.94142% | 1199   |  2.717% | 
 | 8    | Dragonite          |  4.23463% | 880    |  1.994% | 
 | 9    | Heatran            |  4.19208% | 2026   |  4.591% | 
 | 10   | Flygon             |  3.11742% | 1145   |  2.595% | 
 | 11   | Swampert           |  3.00335% | 1012   |  2.293% | 
 | 12   | Empoleon           |  2.86791% | 777    |  1.761% | 
 | 13   | Roserade           |  2.48782% | 1129   |  2.558% | 
 | 14   | Skarmory           |  2.32818% | 1057   |  2.395% | 
 | 15   | Nidoqueen          |  2.05824% | 200    |  0.453% | 
 | 16   | Infernape          |  2.05638% | 1573   |  3.564% | 
 | 17   | Bronzong           |  1.84173% | 1144   |  2.592% | 
 | 18   | Starmie            |  1.65709% | 670    |  1.518% | 
 | 19   | Gliscor            |  1.61188% | 774    |  1.754% | 
 | 20   | Uxie               |  1.59572% | 407    |  0.922% | 
 | 21   | Aerodactyl         |  1.58416% | 1871   |  4.240% | 
 | 22   | Gallade            |  0.87417% | 244    |  0.553% | 
 | 23   | Raikou             |  0.74690% | 258    |  0.585% | 
 | 24   | Gengar             |  0.73702% | 374    |  0.847% | 
 | 25   | Gyarados           |  0.71540% | 218    |  0.494% | 
 | 26   | Donphan            |  0.59847% | 559    |  1.267% | 
 | 27   | Yanmega            |  0.46520% | 319    |  0.723% | 
 | 28   | Forretress         |  0.39441% | 448    |  1.015% | 
 | 29   | Mamoswine          |  0.34495% | 642    |  1.455% | 
 | 30   | Crobat             |  0.31433% | 258    |  0.585% | 
 | 31   | Smeargle           |  0.29836% | 644    |  1.459% | 
 | 32   | Vaporeon           |  0.29106% | 191    |  0.433% | 
 | 33   | Scizor             |  0.25798% | 377    |  0.854% | 
 | 34   | Milotic            |  0.19174% | 22     |  0.050% | 
 | 35   | Breloom            |  0.16432% | 405    |  0.918% | 
 | 36   | Froslass           |  0.16380% | 448    |  1.015% | 
 | 37   | Celebi             |  0.15253% | 211    |  0.478% | 
 | 38   | Alakazam           |  0.13183% | 513    |  1.162% | 
 | 39   | Staraptor          |  0.10353% | 123    |  0.279% | 
 | 40   | Weavile            |  0.10157% | 333    |  0.755% | 
 | 41   | Dusknoir           |  0.08600% | 103    |  0.233% | 
 | 42   | Jolteon            |  0.08356% | 158    |  0.358% | 
 | 43   | Hariyama           |  0.07753% | 93     |  0.211% | 
 | 44   | Clefable           |  0.06677% | 22     |  0.050% | 
 | 45   | Abomasnow          |  0.05516% | 220    |  0.499% | 
 | 46   | Moltres            |  0.05190% | 19     |  0.043% | 
 | 47   | Registeel          |  0.04359% | 25     |  0.057% | 
 | 48   | Porygon-Z          |  0.04275% | 141    |  0.320% | 
 | 49   | Rotom-Wash         |  0.03881% | 108    |  0.245% | 
 | 50   | Snorlax            |  0.03486% | 67     |  0.152% | 
 | 51   | Butterfree         |  0.02366% | 9      |  0.020% | 
 | 52   | Suicune            |  0.02086% | 70     |  0.159% | 
 | 53   | Electivire         |  0.01739% | 149    |  0.338% | 
 | 54   | Togekiss           |  0.01665% | 957    |  2.169% | 
 | 55   | Ninjask            |  0.01299% | 672    |  1.523% | 
 | 56   | Claydol            |  0.01171% | 132    |  0.299% | 
 | 57   | Camerupt           |  0.00934% | 27     |  0.061% | 
 | 58   | Blissey            |  0.00847% | 151    |  0.342% | 
 | 59   | Ambipom            |  0.00776% | 175    |  0.397% | 
 | 60   | Miltank            |  0.00718% | 143    |  0.324% | 
 | 61   | Tentacruel         |  0.00486% | 45     |  0.102% | 
 | 62   | Kingdra            |  0.00433% | 140    |  0.317% | 
 | 63   | Charizard          |  0.00432% | 140    |  0.317% | 
 | 64   | Lucario            |  0.00386% | 121    |  0.274% | 
 | 65   | Honchkrow          |  0.00342% | 82     |  0.186% | 
 | 66   | Torterra           |  0.00331% | 142    |  0.322% | 
 | 67   | Mismagius          |  0.00330% | 14     |  0.032% | 
 | 68   | Probopass          |  0.00327% | 1      |  0.002% | 
 | 69   | Feraligatr         |  0.00311% | 62     |  0.140% | 
 | 70   | Cacturne           |  0.00304% | 25     |  0.057% | 
 | 71   | Shaymin            |  0.00273% | 14     |  0.032% | 
 | 72   | Cloyster           |  0.00224% | 73     |  0.165% | 
 | 73   | Electrode          |  0.00178% | 310    |  0.702% | 
 | 74   | Jynx               |  0.00154% | 30     |  0.068% | 
 | 75   | Drapion            |  0.00147% | 78     |  0.177% | 
 | 76   | Spiritomb          |  0.00126% | 64     |  0.145% | 
 | 77   | Umbreon            |  0.00126% | 144    |  0.326% | 
 | 78   | Pikachu            |  0.00115% | 94     |  0.213% | 
 | 79   | Gardevoir          |  0.00113% | 13     |  0.029% | 
 | 80   | Medicham           |  0.00103% | 88     |  0.199% | 
 | 81   | Magnezone          |  0.00096% | 91     |  0.206% | 
 | 82   | Chimecho           |  0.00094% | 3      |  0.007% | 
 | 83   | Persian            |  0.00088% | 18     |  0.041% | 
 | 84   | Typhlosion         |  0.00087% | 101    |  0.229% | 
 | 85   | Absol              |  0.00081% | 34     |  0.077% | 
 | 86   | Furret             |  0.00079% | 4      |  0.009% | 
 | 87   | Dugtrio            |  0.00071% | 44     |  0.100% | 
 | 88   | Venusaur           |  0.00071% | 26     |  0.059% | 
 | 89   | Heracross          |  0.00065% | 92     |  0.208% | 
 | 90   | Gastrodon          |  0.00053% | 10     |  0.023% | 
 | 91   | Steelix            |  0.00043% | 63     |  0.143% | 
 | 92   | Gabite             |  0.00038% | 1      |  0.002% | 
 | 93   | Sceptile           |  0.00028% | 90     |  0.204% | 
 | 94   | Exeggutor          |  0.00027% | 15     |  0.034% | 
